SwitchSS/RN	ShearMod	PoissonRatio	R_Density	Crit_TooClose	TooCloseNormal_Multiplier	Minimum_NS
0.0	3.2038e10	0.25	2670.0	1.05	0.6	1.0e6
Ctr_X	Ctr_Y	Ctr_Z	St_L	Dip_L	StAng	DipAng	Rake	a	b	Dc	Theta_i	V_i	Fric_i	Sig0	SigGrad	V_Const	MaxLeng
1772.65655921882	-272.7016711368319	3000.0	93.0656660436036	3000	27.75854060106002	90	0.0006756087655453201	0.003	0.006	0.0001	1.0e7	1.2209198260419471e-21	0.6326946194138692	4.992379698925461e6	0.0	0	230
1689.217430409245	-313.87942301688236	3000.0	93.09089734840285	3000	24.77514056883203	90	0.0006995217372919552	0.003	0.006	0.0001	1.0e7	1.2453694731329265e-23	0.618938592018976	5.328896249534858e6	0.0	0	230
1603.6110515007194	-349.6390496495578	3000.0	92.58496481234398	3000	20.556045219583467	90	0.000739966893815818	0.003	0.006	0.0001	1.0e7	6.909048319616449e-28	0.5895400145792968	5.825568268279616e6	0.0	0	230
1515.8374224932431	-379.9805510348581	3000.0	93.21695143099255	3000	17.59242456218152	90	0.0007739217966549837	0.003	0.006	0.0001	1.0e7	1.246080994792622e-31	0.5636782632990387	6.183829358459332e6	0.0	0	230
1425.8965433868161	-407.0711772717334	3000.0	94.66691326746151	3000	15.945395900922847	90	0.0007951247412776117	0.003	0.006	0.0001	1.0e7	6.461809954414382e-34	0.5478927155675564	6.384641170709913e6	0.0	0	230
1334.872039230916	-431.9945534096587	3000.0	94.09460180470987	3000	14.67639313745002	90	0.0008127395967973186	0.003	0.006	0.0001	1.0e7	9.276343146376034e-36	0.5351618788727344	6.539657360454286e6	0.0	0	230
1242.7639100255392	-453.66705439915904	3000.0	95.2111226349095	3000	11.821488340607317	90	0.0008569727458459758	0.003	0.006	0.0001	1.0e7	4.0291848899990885e-40	0.5050291478067676	6.887653639134733e6	0.0	0	230
1149.5721557706893	-473.1723052897089	3000.0	95.21112263491031	3000	11.821488340607061	90	0.0008569727458459804	0.003	0.006	0.0001	1.0e7	4.029184889995366e-40	0.5050291478067648	6.887653639134763e6	0.0	0	230
1056.3804015158385	-492.6775561802592	3000.0	95.2111226349095	3000	11.821488340607317	90	0.0008569727458459758	0.003	0.006	0.0001	1.0e7	4.0291848899990885e-40	0.5050291478067676	6.887653639134733e6	0.0	0	230
962.1050222115118	-511.0991820213344	3000.0	96.922370909908	3000	10.304846468766044	90	0.0008834143015053967	0.003	0.006	0.0001	1.0e7	1.541698399460295e-42	0.4883315989604926	7.071177237382649e6	0.0	0	230
866.7460178577112	-527.3535577634595	3000.0	96.55822796596259	3000	9.039482803355128	90	0.0009072566951652959	0.003	0.006	0.0001	1.0e7	1.343485087515826e-44	0.47410323555382616	7.2230914409928955e6	0.0	0	230
771.3870135039097	-541.4406834066347	3000.0	96.24152294638013	3000	7.765166018425333	90	0.0009330775156831143	0.003	0.006	0.0001	1.0e7	1.0471488497679421e-46	0.4595401371169932	7.374654327772868e6	0.0	0	230
676.028009150109	-555.52780904981	3000.0	96.55822796596259	3000	9.039482803355128	90	0.0009072566951652959	0.003	0.006	0.0001	1.0e7	1.343485087515826e-44	0.47410323555382616	7.2230914409928955e6	0.0	0	230
580.6690047963075	-569.6149346929851	3000.0	96.24152294637923	3000	7.765166018425418	90	0.0009330775156831127	0.003	0.006	0.0001	1.0e7	1.0471488497682099e-46	0.459540137116994	7.37465432777286e6	0.0	0	230
484.22637539303196	-581.5348102372102	3000.0	98.12642168329492	3000	6.340191745909891	90	0.0009643317299915067	0.003	0.006	0.0001	1.0e7	4.247228008493004e-49	0.44301745762159483	7.542072724379948e6	0.0	0	230
387.7837459897555	-593.4546857814353	3000.0	96.24152294638013	3000	7.765166018425333	90	0.0009330775156831143	0.003	0.006	0.0001	1.0e7	1.0471488497679421e-46	0.4595401371169932	7.374654327772868e6	0.0	0	230
291.34111658648	-605.3745613256606	3000.0	98.12642168329404	3000	6.340191745909948	90	0.0009643317299915054	0.003	0.006	0.0001	1.0e7	4.24722800849397e-49	0.44301745762159556	7.542072724379943e6	0.0	0	230
193.81486213372955	-616.2108118204105	3000.0	98.12642168329492	3000	6.340191745909891	90	0.0009643317299915067	0.003	0.006	0.0001	1.0e7	4.247228008493004e-49	0.44301745762159483	7.542072724379948e6	0.0	0	230
96.2886076809782	-627.0470623151607	3000.0	98.12642168329404	3000	6.340191745909948	90	0.0009643317299915054	0.003	0.006	0.0001	1.0e7	4.24722800849397e-49	0.44301745762159556	7.542072724379943e6	0.0	0	230
-1.237646771773143	-636.7996877604357	3000.0	97.91078528663247	3000	5.07960786001459	90	0.0009943080302585996	0.003	0.006	0.0001	1.0e7	3.064744156311256e-51	0.4282230397328452	7.688041421561964e6	0.0	0	230
-98.76390122452449	-645.4686881562359	3000.0	97.91078528663337	3000	5.079607860014562	90	0.0009943080302586005	0.003	0.006	0.0001	1.0e7	3.0647441563107775e-51	0.4282230397328447	7.688041421561969e6	0.0	0	230
-196.29015567727492	-655.2213136015109	3000.0	98.12642168329404	3000	6.340191745909948	90	0.0009643317299915054	0.003	0.006	0.0001	1.0e7	4.24722800849397e-49	0.44301745762159556	7.542072724379943e6	0.0	0	230
-293.81641013002536	-664.9739390467862	3000.0	97.91078528663337	3000	5.079607860014562	90	0.0009943080302586005	0.003	0.006	0.0001	1.0e7	3.0647441563107775e-51	0.4282230397328447	7.688041421561969e6	0.0	0	230
-391.3426645827767	-673.6429394425863	3000.0	97.91078528663247	3000	5.07960786001459	90	0.0009943080302585996	0.003	0.006	0.0001	1.0e7	3.064744156311256e-51	0.4282230397328452	7.688041421561964e6	0.0	0	230
-488.86891903552896	-681.2283147889113	3000.0	97.74273919072162	3000	3.8140748342903237	90	0.0010268530767080872	0.003	0.006	0.0001	1.0e7	2.068999125395908e-53	0.4132288318232698	7.832269314763356e6	0.0	0	230
-586.3951734882794	-688.8136901352364	3000.0	97.91078528663247	3000	5.07960786001459	90	0.0009943080302585996	0.003	0.006	0.0001	1.0e7	3.064744156311256e-51	0.4282230397328452	7.688041421561964e6	0.0	0	230
-683.9214279410298	-697.4826905310365	3000.0	97.91078528663247	3000	5.07960786001459	90	0.0009943080302585996	0.003	0.006	0.0001	1.0e7	3.064744156311256e-51	0.4282230397328452	7.688041421561964e6	0.0	0	230
-781.4476823937803	-706.1516909268366	3000.0	97.91078528663337	3000	5.079607860014562	90	0.0009943080302586005	0.003	0.006	0.0001	1.0e7	3.0647441563107775e-51	0.4282230397328447	7.688041421561969e6	0.0	0	230
-878.9739368465325	-714.8206913226368	3000.0	97.91078528663247	3000	5.07960786001459	90	0.0009943080302585996	0.003	0.006	0.0001	1.0e7	3.064744156311256e-51	0.4282230397328452	7.688041421561964e6	0.0	0	230
-976.500191299283	-723.4896917184367	3000.0	97.91078528663293	3000	5.079607860014562	90	0.0009943080302586005	0.003	0.006	0.0001	1.0e7	3.0647441563107775e-51	0.4282230397328447	7.688041421561969e6	0.0	0	230
-1074.0264457520343	-732.1586921142368	3000.0	97.91078528663293	3000	5.079607860014562	90	0.0009943080302586005	0.003	0.006	0.0001	1.0e7	3.0647441563107775e-51	0.4282230397328447	7.688041421561969e6	0.0	0	230
-1171.5527002047847	-739.7440674605621	3000.0	97.74273919072118	3000	3.814074834290352	90	0.0010268530767080864	0.003	0.006	0.0001	1.0e7	2.068999125396114e-53	0.41322883182327014	7.83226931476335e6	0.0	0	230
-1270.1625797070114	-745.162192707937	3000.0	99.78768832759705	3000	2.489552921999149	90	0.0010638530787148333	0.003	0.006	0.0001	1.0e7	1.0603204097333955e-55	0.3974078397445164	7.980431290667448e6	0.0	0	230
-1369.8560842587126	-748.413067856362	3000.0	99.71705883544381	3000	1.2453642667683482	90	0.001101678250105895	0.003	0.006	0.0001	1.0e7	7.238419736901316e-58	0.38244706924279337	8.11673085189776e6	0.0	0	230
-1470.6332138598882	-749.4966929058371	3000.0	101.86075465065115	3000	180.0	90	359.99885710830756	0.003	0.006	0.0001	1.0e7	4.789456005167007e-60	0.36739260045060385	8.250105802982859e6	0.0	0	230
-1571.4103434610643	-748.413067856362	3000.0	99.71705883544425	3000	178.75463573323165	90	359.99881210846644	0.003	0.006	0.0001	1.0e7	3.100945258865803e-62	0.352272960345975	8.3801739882605085e6	0.0	0	230
-1670.0202229632905	-742.994942608987	3000.0	97.91078528663293	3000	174.92039213998544	90	359.99864379172374	0.003	0.006	0.0001	1.0e7	5.146618405584468e-69	0.3054385720676143	8.757291805457208e6	0.0	0	230
-1767.5464774160414	-732.1586921142368	3000.0	98.38933547531009	3000	172.40535663140855	90	359.9985007410438	0.003	0.006	0.0001	1.0e7	1.755792558769745e-73	0.2745812923817388	8.983122497446232e6	0.0	0	230
-1862.9054817698425	-716.9879414215868	3000.0	94.79087156760444	3000	169.46081627137178	90	359.99828474859913	0.003	0.006	0.0001	1.0e7	1.0161734021504433e-78	0.23840188693858563	9.223097752952162e6	0.0	0	230
-1955.013610975218	-697.4826905310365	3000.0	93.56899943874281	3000	166.60750224624883	90	359.99800057968247	0.003	0.006	0.0001	1.0e7	8.534997907401372e-84	0.20333974857989187	9.428240036745451e6	0.0	0	230
-2009.1948634489686	-682.3119398383863	3000.0	19.3844741819816	3000	153.43494882292202	90	359.99045994686435	0.003	0.006	0.0001	1.0e7	5.40755813883877e-106	0.05	9.974885741024004e6	0.0	0	230
-2062.2924908732443	-692.0645652836615	3000.0	93.21695143099214	3000	17.592424562181606	90	0.0007739217966549829	0.003	0.006	0.0001	1.0e7	1.2460809947929495e-31	0.5636782632990395	6.183829358459322e6	0.0	0	230
-2150.06611988072	-722.4060666689618	3000.0	92.58496481234398	3000	20.556045219583467	90	0.000739966893815818	0.003	0.006	0.0001	1.0e7	6.909048319616449e-28	0.5895400145792968	5.825568268279616e6	0.0	0	230
-2237.839748888196	-752.747568054262	3000.0	93.21695143099207	3000	17.592424562181463	90	0.0007739217966549844	0.003	0.006	0.0001	1.0e7	1.2460809947924448e-31	0.5636782632990383	6.1838293584593395e6	0.0	0	230
-2326.6970029451477	-780.9218193406123	3000.0	93.21695143099214	3000	17.592424562181606	90	0.0007739217966549829	0.003	0.006	0.0001	1.0e7	1.2460809947929495e-31	0.5636782632990395	6.183829358459322e6	0.0	0	230
-2416.6378820515733	-806.9288205280125	3000.0	94.09460180470987	3000	14.67639313745002	90	0.0008127395967973186	0.003	0.006	0.0001	1.0e7	9.276343146376034e-36	0.5351618788727344	6.539657360454286e6	0.0	0	230
-2507.662386207474	-829.6849465669877	3000.0	93.56899943874281	3000	13.392497753751172	90	0.0008317983539474339	0.003	0.006	0.0001	1.0e7	1.0951099044508547e-37	0.5218442855416288	6.69641238390007e6	0.0	0	230
-2599.77051541285	-851.3574475564881	3000.0	95.67863063524916	3000	13.091893064346834	90	0.0008364519116461304	0.003	0.006	0.0001	1.0e7	3.799503788897948e-38	0.5186685775088772	6.7330688149596425e6	0.0	0	230
-2692.962269667701	-870.8626984470382	3000.0	94.79087156760444	3000	10.539183728628217	90	0.0008791822016092756	0.003	0.006	0.0001	1.0e7	3.675917531060408e-42	0.49093835327339397	7.04291255363061e6	0.0	0	230
-2787.237648972027	-887.1170741891633	3000.0	96.55822796596259	3000	9.039482803355128	90	0.0009072566951652959	0.003	0.006	0.0001	1.0e7	1.343485087515826e-44	0.47410323555382616	7.2230914409928955e6	0.0	0	230
-2845.7534016436775	-896.8696996344386	3000.0	22.101701090764138	3000	11.30993247402023	90	0.000865645072115433	0.003	0.006	0.0001	1.0e7	6.2622799809659e-41	0.499444333241962	6.949702347188281e6	0.0	0	230
